%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     1.2877076e-02    -1.0511876e-03     2.1730030e-02     1.2170391e+00    -8.1308847e-03     5.9812784e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1040841e-01   0            16777216
     1.3047363e-02    -1.0523375e-03     2.1811865e-02     1.2222577e+00    -8.2530547e-03     5.8738840e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1119144e-01   0            16777216
     1.3218366e-02    -1.0535044e-03     2.1892197e-02     1.2273862e+00    -8.3760172e-03     5.7659352e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1197449e-01   0            16777216
     1.3390070e-02    -1.0546886e-03     2.1971019e-02     1.2324238e+00    -8.4997658e-03     5.6574422e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1275753e-01   0            16777216
     1.3562463e-02    -1.0558902e-03     2.2048321e-02     1.2373698e+00    -8.6242910e-03     5.5484134e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1354056e-01   0            16777216
     1.3735533e-02    -1.0571092e-03     2.2124097e-02     1.2422234e+00    -8.7495875e-03     5.4388583e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1432360e-01   0            16777216
     1.3909265e-02    -1.0583459e-03     2.2198338e-02     1.2469839e+00    -8.8756448e-03     5.3287870e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1510664e-01   0            16777216
     1.4083648e-02    -1.0596000e-03     2.2271039e-02     1.2516506e+00    -9.0024546e-03     5.2182078e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1588968e-01   0            16777216
     1.4258669e-02    -1.0608720e-03     2.2342192e-02     1.2562228e+00    -9.1300095e-03     5.1071316e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1667272e-01   0            16777216
     1.4434312e-02    -1.0621620e-03     2.2411792e-02     1.2607000e+00    -9.2583010e-03     4.9955681e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1745576e-01   0            16777216
     1.4610567e-02    -1.0634698e-03     2.2479830e-02     1.2650813e+00    -9.3873190e-03     4.8835266e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1823880e-01   0            16777216
     1.4787417e-02    -1.0647958e-03     2.2546303e-02     1.2693661e+00    -9.5170550e-03     4.7710174e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1902184e-01   0            16777216
     1.4964852e-02    -1.0661399e-03     2.2611199e-02     1.2735540e+00    -9.6474998e-03     4.6580514e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1980487e-01   0            16777216
     1.5142856e-02    -1.0675022e-03     2.2674516e-02     1.2776439e+00    -9.7786421e-03     4.5446402e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2058792e-01   0            16777216
     1.5321418e-02    -1.0688830e-03     2.2736248e-02     1.2816355e+00    -9.9104736e-03     4.4307944e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2137096e-01   0            16777216
     1.5500520e-02    -1.0702822e-03     2.2796385e-02     1.2855282e+00    -1.0042984e-02     4.3165240e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2215400e-01   0            16777216
     1.5680151e-02    -1.0717000e-03     2.2854926e-02     1.2893212e+00    -1.0176163e-02     4.2018396e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2293703e-01   0            16777216
     1.5860297e-02    -1.0731363e-03     2.2911865e-02     1.2930142e+00    -1.0310002e-02     4.0867522e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2372007e-01   0            16777216
     1.6040944e-02    -1.0745915e-03     2.2967193e-02     1.2966064e+00    -1.0444489e-02     3.9712721e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2450311e-01   0            16777216
